InvoiceNo,InvoiceDate,CustomerID,Country,ProductCategory,Quantity,UnitPrice
19466,02-Apr-2023,874.0,USA,Electronics,4.0,58.45
7821,01/23/2023,1094.0,india,home & kitchen,1.0,88.8
16678,23/11/2023,351.0, Germany,beauty ,2.0,30.88
19643,2023-01-17,536.0,United Kingdom,books,1.0,18.68
7792,24/05/2023,218.0,Canada,Home and Kitchen ,1.0,79.28
12919,13/09/2023,713.0,UK,Apparel,2.0,
11484,01/25/2024,432.0, Germany,SPORTS ,4.0,40.91
15598,02/06/2023,706.0,usa,home & kitchen,1.0,109.75
15452,18-Jan-2024,667.0,FRANCE,Beauty,2.0,40.88
21198,17/07/2023,756.0,Australia,Beauty,1.0,24.1
6327,29/05/2023,781.0,France,electronics,6.0,568.66
24783,2023-12-22,853.0,australia , Books,5.0,15.11
18038,23/07/2023,141.0,Canada,Apparel,1.0,
13444,04/15/2023,266.0,germany,ELECTRONICS,,268.76
5916,12/07/2023,1030.0,usa,Home and Kitchen ,1.0,158.76
16217,23-Oct-2023,496.0,france ,apparel,1.0,99.93
23409,01/01/2024,693.0,france ,Home and Kitchen ,1.0,32.3
6651,10/10/2023,,Australia, APPAREL,2.0,48.85
17123,30/10/2023,469.0,canada,Beauty,1.0,36.27
11016,2023-06-16,259.0,United States,beauty ,4.0,73.31
10249,19/08/2024,95.0,Australia,Sports,7.0,9999.99
9456,28-Feb-2023,1140.0,FRANCE,electronics,1.0,462.18
10684,26/08/2023,568.0,india, Electronics,3.0,409.86
13643,2024-01-08,491.0,India,Apparel,1.0,
5436,2024-05-03,1174.0,germany,ELECTRONICS,6.0,586.68
17841,02/11/2024,,U.S.A,SPORTS ,2.0,231.12
13671,18/04/2024,255.0,France, Books,,41.71
19695,2024-06-29,1017.0,U.K.,sports,7.0,212.29
15880,06/30/2024,44.0,U.S.A,beauty ,2.0,22.46
23542,19/03/2023,1193.0,france ,beauty ,3.0,42.32
7563,07/02/2023,785.0,india,electronics,4.0,436.37
24609,09/24/2024,810.0,australia , Electronics,5.0,473.88
24420,11-Apr-2024,585.0,INDIA ,books,4.0,11.29
8199,29-Oct-2023,211.0,australia , Books,-5.0,26.69
20649,2023-06-06,776.0,Australia,books,4.0,23.8
19671,09/12/2023,1012.0,INDIA ,Beauty,4.0,
11550,12-Oct-2024,520.0,Germany,beauty ,1.0,78.21
11937,2023-10-31,180.0,uk, Books,2.0,25.73
22408,2024-12-14,504.0,United Kingdom,Home and Kitchen ,3.0,106.05
17244,06/04/2023,1010.0,india,beauty ,1.0,43.49
11162,12/07/2024,362.0,canada,apparel,7.0,128.09
12048,27/09/2023,73.0,INDIA , APPAREL,1.0,29.19
5532,08/20/2023,1137.0,,apparel,2.0,78.3
11804,07/25/2023,14.0,Canada,home & kitchen,3.0,103.39
23182,10/10/2024,748.0,INDIA ,Sports,4.0,180.44
12173,2023-04-18,1027.0,Germany,Sports,2.0,170.1
16613,12/11/2023,733.0,Australia,books,7.0,7.43
24797,31-Jul-2023,937.0,india,sports,3.0,102.27
18053,14/10/2024,,INDIA ,Beauty,4.0,38.27
22180,22-May-2023,192.0,australia ,home & kitchen,2.0,53.42
17777,25/08/2024,769.0,usa,SPORTS ,4.0,80.1
16546,12/02/2023,686.0,UK,Beauty,4.0,24.32
13351,02/07/2024,550.0,france ,beauty ,2.0,66.45
17441,05/06/2024,291.0, Germany,beauty ,2.0,42.62
10029,13-May-2023,573.0,germany,electronics,4.0,190.36
5281,2023-09-03,574.0,Canada, Books,3.0,26.24
17326,2023-07-20,703.0,USA,SPORTS ,2.0,52.43
11443,01/16/2024,376.0,india, Books,1.0,18.17
19127,10/24/2023,740.0, Germany,Beauty,4.0,60.66
18199,08/06/2024,775.0, Germany,ELECTRONICS,5.0,150.21
16913,2024-02-04,339.0, Germany, Books,5.0,13.69
13115,07/07/2023,532.0,india,Electronics,1.0,173.99
15907,2023-05-17,593.0,Germany,ELECTRONICS,1.0,491.14
6644,05/16/2024,253.0,australia ,SPORTS ,3.0,109.27
17379,01/04/2024,1067.0,australia ,Books,2.0,22.37
6890,24-Jun-2024,222.0,U.K.,Beauty,2.0,8.61
11776,05/09/2023,103.0,germany, Books,1.0,15.04
18226,08/17/2023,925.0,INDIA ,Beauty,1.0,41.01
17860,15-Nov-2023,455.0, Germany,electronics,7.0,108.57
22120,15-Jul-2023,252.0,Canada,Home and Kitchen ,4.0,64.34
8595,2024-07-16,384.0,uk,sports,5.0,146.67
7997,2023-06-14,902.0,canada,home & kitchen,2.0,120.76
9502,31/08/2023,662.0,United States,Beauty,1.0,58.24
16467,15/05/2024,1075.0,france , Books,6.0,37.88
24861,2023-11-08,706.0,USA,Home & Kitchen,2.0,98.53
20036,02/24/2023,679.0,australia , APPAREL,2.0,53.26
8194,01-Aug-2023,1013.0,Germany,SPORTS ,1.0,42.21
11513,27-Nov-2023,127.0,Canada,Beauty,6.0,87.99
16145,2023-03-08,332.0,india,Apparel,3.0,42.66
15824,12/05/2023,731.0,australia ,sports,4.0,57.83
23651,2024-09-13,362.0,Canada,Apparel,3.0,57.47
15570,25-Mar-2023,884.0,india,Beauty,2.0,24.58
12609,11/03/2023,1144.0, Germany,apparel,7.0,127.06
5576,10/30/2023,181.0,Australia,beauty ,1.0,37.57
13604,20/10/2024,157.0,USA,home & kitchen,1.0,98.19
6353,04/11/2023,297.0,canada,Books,7.0,14.66
8903,28-May-2024,700.0,france ,Beauty,4.0,22.88
24801,17-Dec-2023,726.0,australia ,Beauty,5.0,42.07
18106,07-Feb-2024,662.0,United States,beauty ,5.0,79.84
17685,27/12/2023,722.0,India,Apparel,2.0,25.15
9155,03/06/2023,407.0,INDIA ,home & kitchen,1.0,22.06
18090,12/12/2023,50.0,Canada,Beauty,4.0,40.5
23129,27/11/2023,79.0,Australia,Sports,1.0,146.82
5506,10/06/2024,361.0,U.S.A,ELECTRONICS,2.0,431.97
7858,2024-02-04,128.0,USA,Apparel,3.0,87.94
18428,2023-01-04,473.0, USA , Electronics,3.0,311.35
6433,21/07/2023,1000.0,Australia,Sports,2.0,78.16
9555,02/14/2023,820.0, Germany,Apparel,7.0,133.78
14940,2023-05-06,859.0,australia , APPAREL,6.0,93.72
15242,14/01/2024,,australia ,beauty ,1.0,60.72
18657,2023-01-30,662.0,U.S.A,beauty ,4.0,24.85
13843,11-Oct-2024,472.0,uk,Home & Kitchen,4.0,228.61
13009,15-Aug-2023,1169.0,U.S.A,sports,5.0,231.65
8372,15-Jan-2024,550.0,FRANCE,Beauty,3.0,42.51
16887,18/07/2024,1033.0,Canada,Electronics,3.0,160.89
9368,25/09/2023,1046.0,United States,Home and Kitchen ,3.0,77.12
10765,14/09/2024,262.0,UK, APPAREL,1.0,86.24
14961,2023-08-11,717.0,canada,apparel,7.0,75.06
19282,17/03/2024,101.0,France,home & kitchen,1.0,35.27
5611,24/10/2024,970.0, Germany,beauty ,3.0,77.92
15496,16-Nov-2023,809.0,australia , APPAREL,6.0,67.63
13787,2023-01-19,284.0,India, Electronics,3.0,462.61
16366,10/17/2023,228.0,australia ,Books,3.0,34.97
24062,31-Jul-2023,1059.0,uk,Home & Kitchen,5.0,48.88
15449,22-Sep-2023,51.0,australia ,sports,3.0,244.77
18072,06/24/2023,866.0,Australia,Beauty,,46.7
19866,2024-02-01,551.0,Germany,Sports,5.0,146.55
21554,26-Jun-2024,224.0,france ,sports,7.0,211.63
24020,07/29/2024,,France,books,7.0,12.93
16049,17/01/2024,530.0,Canada,Electronics,4.0,240.62
8449,2024-07-02,,UK,Electronics,2.0,47.44
19613,10/14/2023,516.0,Canada, Books,2.0,39.33
9801,12/04/2023,494.0,Australia,Books,3.0,35.4
14139,03-Jan-2024,601.0,INDIA ,sports,1.0,171.48
19403,28/11/2024,306.0,canada,Books,2.0,37.18
19404,17/07/2023,116.0,FRANCE,home & kitchen,1.0,153.23
11726,2023-01-22,920.0,australia , Electronics,3.0,484.28
22729,08/06/2023,1151.0,canada,Sports,2.0,215.16
9013,2023-01-22,694.0,australia ,sports,6.0,21.92
23225,2023-12-16,1170.0,France,electronics,6.0,267.67
24626,17/05/2023,520.0,Germany,beauty ,5.0,31.52
8945,03/16/2024,251.0,Germany, Electronics,3.0,365.22
21471,2024-08-21,596.0,USA,ELECTRONICS,6.0,219.02
9309,2024-02-02,587.0,india,books,5.0,33.38
7920,12/26/2023,254.0,australia ,Books,6.0,15.49
8502,17-Apr-2024,769.0,usa,Home and Kitchen ,3.0,222.58
14721,2024-10-17,186.0,France,Beauty,6.0,22.34
18579,15-Jun-2023,613.0,france , Books,4.0,29.58
9661,06/03/2023,722.0,India, APPAREL,1.0,111.83
21163,03/27/2024,918.0, Germany,Apparel,5.0,95.4
23562,02/12/2023,149.0,Canada,Beauty,5.0,33.94
11073,08/06/2024,36.0,United Kingdom,books,2.0,33.3
15584,24-Jul-2024,550.0,FRANCE,Beauty,2.0,77.88
10974,02/04/2023,100.0,Australia,Apparel,1.0,89.01
5449,24/01/2023,722.0,INDIA ,Apparel,2.0,79.44
16689,2023-05-04,406.0,U.S.A, Books,1.0,10.47
20541,29-May-2023,1187.0, USA ,Beauty,1.0,59.01
11960,30-Aug-2023,841.0,india, APPAREL,3.0,78.62
13030,27/09/2024,321.0,UK,Home and Kitchen ,1.0,74.73
11927,10-Sep-2023,499.0,INDIA ,home & kitchen,4.0,137.33
20181,29/09/2024,425.0,Australia,Apparel,1.0,12.21
12900,04/26/2024,1123.0,India,beauty ,4.0,42.94
24195,19/12/2023,503.0,Australia,SPORTS ,1.0,219.99
14579,26/08/2023,640.0,canada,Beauty,3.0,49.9
11070,02-Oct-2023,310.0, Germany,Sports,4.0,96.41
6128,24/06/2024,549.0,India,Home and Kitchen ,1.0,85.71
22460,10/14/2023,297.0,Canada,books,1.0,30.26
9408,2024-03-25,208.0,uk,sports,4.0,198.94
6800,10/16/2023,806.0,France,Home & Kitchen,7.0,144.47
18621,05/01/2024,305.0,uk,Electronics,4.0,322.28
19767,2024-02-19,451.0,FRANCE,Home and Kitchen ,1.0,97.63
20209,2023-12-31,776.0,Australia,Beauty,2.0,42.9
18127,03/10/2024,484.0,Germany,Sports,3.0,187.31
20635,21/10/2023,73.0,india,Home and Kitchen ,2.0,
23262,2024-04-04,1099.0,United States,beauty ,1.0,
10016,12/07/2024,842.0, Germany,beauty ,4.0,52.57
11483,01/05/2023,990.0,germany,beauty ,1.0,36.39
22791,11/01/2024,, Germany,ELECTRONICS,1.0,195.97
8442,01-Nov-2023,, USA , Books,4.0,26.34
11096,05-Dec-2024,190.0,india, Electronics,1.0,299.95
14490,12/22/2023,516.0,Canada,books,3.0,8.04
19547,2024-06-29,1193.0,FRANCE,Electronics,1.0,588.58
19104,07-Jun-2024,823.0,Canada,SPORTS ,2.0,119.78
9385,12/01/2023,212.0,Australia, APPAREL,4.0,17.51
9289,12/08/2024,322.0, Germany, APPAREL,4.0,38.33
23465,07/17/2024,,INDIA ,books,5.0,34.5
21058,03/11/2023,69.0,India,books,7.0,19.42
12278,2023-08-13,200.0,canada, Electronics,1.0,439.32
17247,13/11/2024,906.0,India,Electronics,3.0,594.92
17638,15/08/2024,770.0,USA,Beauty,1.0,79.88
8261,2024-03-21,207.0,France,books,5.0,21.08
20605,2024-07-02,906.0,India, Electronics,1.0,292.09
24702,03-Mar-2024,, USA , APPAREL,3.0,87.61
24977,08/23/2023,705.0,Germany,Home & Kitchen,1.0,21.85
15981,2024-08-14,898.0,U.S.A,books,3.0,31.72
14076,20-Apr-2023,303.0,Canada, Books,1.0,23.04
21316,10/01/2024,763.0,germany,Apparel,4.0,81.41
10071,11/17/2024,344.0,U.K.,home & kitchen,4.0,101.68
21079,2023-12-11,601.0,INDIA , Electronics,1.0,157.43
7948,18-Oct-2023,1018.0, USA ,Electronics,1.0,138.19
7841,14-Sep-2024,298.0,uk, Electronics,5.0,86.76
16893,2023-01-29,961.0,UK, Electronics,4.0,162.92
16628,22-Jul-2024,21.0,Canada,apparel,1.0,29.93
16450,12/02/2023,902.0,Canada,beauty ,1.0,12.09
19459,01/08/2023,803.0,,books,4.0,25.95
5178,15-Sep-2023,890.0,USA,home & kitchen,3.0,163.73
13353,2023-08-27,406.0,usa,Home and Kitchen ,3.0,24.91
20185,30-Sep-2023,211.0,Australia,beauty ,4.0,79.79
19798,17-May-2024,1136.0,usa,SPORTS ,5.0,22.52
17171,09-May-2024,530.0,Canada,beauty ,3.0,42.86
13978,2023-08-26,1151.0,Canada,Sports,2.0,
9082,30/06/2024,9.0,France,Electronics,4.0,599.29
6512,16/05/2024,799.0,uk,Electronics,5.0,331.77
24825,22-Aug-2023,969.0,United Kingdom, Books,1.0,8.96
18219,01-Oct-2024,226.0,france ,Home & Kitchen,5.0,119.67
8943,2023-12-17,237.0,USA,home & kitchen,4.0,55.26
17311,12/05/2023,476.0,India,electronics,2.0,408.71
19519,2024-02-10,90.0,India,SPORTS ,4.0,163.73
13866,02-Jul-2024,238.0,Canada,Home & Kitchen,5.0,145.5
12248,10/12/2023,903.0,INDIA ,Books,3.0,39.26
23414,07/13/2023,640.0,canada,Beauty,5.0,32.03
23713,01/11/2023,882.0,germany,beauty ,1.0,64.8
13197,09/03/2024,310.0, Germany,Electronics,2.0,404.38
5474,12/10/2024,868.0, Germany,Books,3.0,38.82
22444,06-Nov-2023,370.0,Australia, Books,3.0,6.6
24225,19-Apr-2024,722.0,india,apparel,1.0,98.66
23027,13-Sep-2023,857.0, Germany,Home & Kitchen,1.0,137.31
6847,23/11/2023,329.0,australia , Electronics,1.0,496.67
24160,03/18/2023,433.0,canada, Books,1.0,15.21
24059,2024-12-20,7.0,USA,apparel,2.0,108.9
19609,2023-01-26,1175.0,australia ,Home & Kitchen,2.0,124.43
16776,06-Jul-2024,1194.0,India,books,2.0,38.79
23997,2023-09-07,473.0, USA ,ELECTRONICS,2.0,92.18
19065,14-Apr-2024,1079.0,India, Electronics,7.0,617.98
16477,27/04/2024,730.0, Germany,Books,1.0,11.84
6328,08/02/2023,511.0,France,Electronics,1.0,9999.99
12376,07-Oct-2023,477.0,INDIA , APPAREL,5.0,100.68
8419,2023-11-30,155.0,UK,Apparel,1.0,15.09
14580,15/06/2023,912.0, USA ,Home and Kitchen ,3.0,75.07
21357,04/15/2024,291.0,Germany,home & kitchen,5.0,70.42
16310,2024-05-01,166.0,australia ,Sports,4.0,96.73
6682,12-Jul-2024,749.0, Germany,Books,1.0,30.93
6453,2024-12-23,461.0,australia ,ELECTRONICS,6.0,124.34
5776,02/09/2023,751.0, Germany,apparel,1.0,25.77
7110,02/27/2023,624.0,canada,Electronics,1.0,678.59
14920,2023-01-31,194.0, Germany,Books,2.0,17.8
15028,16/04/2024,616.0,Canada,Sports,1.0,114.37
16608,12/13/2023,1045.0,france ,SPORTS ,7.0,73.75
6366,04-Jul-2023,892.0,France,SPORTS ,1.0,104.79
11212,08/07/2024,1031.0,France,Books,4.0,10.19
14300,2024-08-01,467.0,Canada,Apparel,1.0,94.5
18313,22-Nov-2024,1190.0, Germany, Books,4.0,16.9
12121,27/07/2024,1192.0,UK,Books,3.0,26.72
11499,04/02/2023,1023.0,germany,apparel,4.0,23.35
23648,2024-02-15,595.0,Australia, APPAREL,4.0,123.07
20654,04/09/2023,548.0,france ,beauty ,4.0,26.13
5300,2023-01-22,1095.0,germany,beauty ,2.0,59.99
6108,07/06/2024,881.0,india, Books,5.0,33.95
5851,16/07/2024,188.0,France,electronics,5.0,179.96
10928,16-Jun-2023,139.0,FRANCE, Electronics,3.0,144.64
17348,24-May-2023,320.0, Germany, APPAREL,1.0,21.21
20490,2023-05-17,959.0, USA ,beauty ,1.0,10.43
14702,19/08/2024,106.0,India, APPAREL,1.0,110.81
7247,11/29/2023,710.0,canada,books,1.0,29.1
20730,15-Dec-2024,431.0,UK, APPAREL,1.0,126.86
18807,03/22/2023,822.0,Canada,Books,1.0,35.67
8032,2023-03-24,1131.0,Germany,books,1.0,21.04
6609,26/08/2023,802.0,Germany,ELECTRONICS,4.0,371.63
17472,08-Jun-2024,1174.0, Germany,Electronics,4.0,289.49
11602,28-Jan-2023,1042.0,germany,Sports,4.0,58.69
5009,26-Aug-2024,735.0,United States,Apparel,1.0,55.93
18748,2023-11-01,620.0,United Kingdom,home & kitchen,3.0,71.78
13547,17-Aug-2023,,france , Electronics,7.0,233.79
11914,2024-01-05,1172.0,Australia,Home and Kitchen ,2.0,151.81
9041,03-May-2023,402.0, Germany,SPORTS ,3.0,287.64
10659,07/25/2024,1174.0, Germany, Electronics,3.0,186.15
16061,10/19/2023,349.0,Germany,beauty ,2.0,53.57
18093,10/17/2024,845.0,Australia,Beauty,4.0,15.88
21898,2023-09-01,136.0,Australia,SPORTS ,1.0,124.56
15000,31/10/2023,,USA, Books,1.0,26.54
23954,08/12/2024,844.0, Germany,ELECTRONICS,7.0,517.76
19867,04/24/2024,128.0,USA,Electronics,3.0,578.66
24891,25-Jun-2024,346.0,australia ,home & kitchen,6.0,108.0
10102,05/27/2024,414.0,U.S.A,Apparel,999.0,110.48
8802,2023-01-16,431.0,U.K.,Home & Kitchen,6.0,124.85
20682,27-May-2024,809.0,australia ,Apparel,3.0,61.88
8098,2024-05-12,135.0,INDIA ,SPORTS ,6.0,74.74
13957,29-Oct-2023,1097.0,canada,Sports,3.0,49.21
16209,19/08/2024,825.0,Canada,Electronics,5.0,368.6
9788,2023-09-18,1004.0,France, Electronics,1.0,431.21
15606,18/10/2023,1121.0,Australia,Sports,4.0,193.61
22128,2023-05-21,882.0,germany,Beauty,1.0,35.86
12772,04/12/2023,1178.0,canada,Beauty,5.0,74.09
19606,2023-12-10,28.0,United Kingdom,sports,2.0,59.06
21718,2023-02-13,286.0,australia ,apparel,6.0,92.31
24570,15-Oct-2023,814.0,france ,SPORTS ,2.0,26.13
8658,2024-05-08,212.0,Australia,books,4.0,33.73
8707,10/12/2024,612.0,germany, APPAREL,4.0,0.0
6191,08-Oct-2024,400.0, USA ,books,,19.32
13600,09-Feb-2023,220.0,Canada,Home & Kitchen,5.0,126.35
12792,18-Jan-2023,221.0,Australia,SPORTS ,1.0,50.44
17610,08-Sep-2024,1029.0,,SPORTS ,3.0,229.91
12688,11/10/2023,107.0,France,Home and Kitchen ,5.0,122.64
15031,29-Apr-2024,884.0,India,Home and Kitchen ,2.0,47.85
21788,03/13/2023,381.0,india,Beauty,2.0,47.35
11356,20-Oct-2024,207.0,france , Books,4.0,30.69
20305,2024-08-13,858.0,FRANCE,books,5.0,8.33
18975,2023-06-25,658.0,canada, Books,2.0,14.57
10633,2023-09-15,98.0,INDIA ,Home & Kitchen,1.0,160.41
16711,18-Apr-2023,120.0,U.K.,Books,2.0,13.6
19858,09/06/2024,528.0,Canada,home & kitchen,4.0,55.85
22860,2024-12-10,1190.0,Germany, Books,2.0,38.66
11238,08/29/2023,216.0,germany, Electronics,6.0,58.18
12135,10/20/2023,620.0,U.K.,sports,2.0,193.42
15512,20-Oct-2024,298.0,UK,Electronics,3.0,127.99
16051,13/04/2023,305.0,United Kingdom,Home and Kitchen ,4.0,168.11
16331,11-Mar-2023,1033.0,canada,home & kitchen,3.0,39.99
10787,12/28/2024,1082.0,canada,home & kitchen,1.0,239.37
11715,07-Aug-2023,1153.0,United Kingdom,Sports,1.0,91.33
18204,2023-06-16,,,beauty ,5.0,30.27
17827,02/01/2024,818.0,India,Electronics,1.0,139.74
14813,2024-01-09,243.0,australia ,beauty ,4.0,43.24
12164,2024-04-04,865.0,australia ,Sports,,222.57
13405,08/09/2023,513.0,UK,Apparel,4.0,25.62
14531,25/09/2023,733.0,,Books,7.0,17.79
12182,09/28/2024,1119.0,australia ,ELECTRONICS,4.0,239.23
13825,2024-01-14,116.0,France,apparel,1.0,46.56
17079,15/08/2023,,australia ,sports,3.0,147.68
20438,19-Feb-2024,1124.0,usa,beauty ,6.0,24.22
7479,2023-09-28,1096.0,Australia,beauty ,5.0,26.83
23649,2024-01-21,879.0,USA,Home and Kitchen ,2.0,180.64
15516,30/11/2023,387.0,France,books,1.0,29.82
18714,2023-06-04,670.0,Canada,Home and Kitchen ,3.0,16.63
14681,06/09/2023,726.0,Australia,Beauty,1.0,
18245,01/03/2024,1106.0,india,electronics,4.0,436.82
12454,2024-04-04,974.0,canada,Apparel,2.0,37.46
6809,2023-04-10,750.0,France,Home and Kitchen ,3.0,163.96
22955,10/23/2023,935.0,UK,Books,2.0,28.49
13482,06/28/2023,629.0,canada, Electronics,1.0,55.35
19539,09/16/2023,38.0,United Kingdom,Home & Kitchen,1.0,133.24
18216,02-Mar-2024,820.0, Germany, APPAREL,1.0,67.46
5264,2024-08-06,236.0,Australia,Electronics,5.0,76.16
14443,2023-09-08,769.0, USA ,Home & Kitchen,1.0,229.24
24658,12/05/2024,820.0, Germany,beauty ,1.0,48.05
14116,12/04/2024,515.0,canada,Beauty,2.0,9999.99
17024,12-Jul-2023,719.0,Canada,Electronics,2.0,327.6
21098,27/12/2023,8.0,uk,SPORTS ,1.0,140.23
11832,02-Apr-2024,1047.0,usa,ELECTRONICS,5.0,387.77
6572,01/31/2023,688.0,USA,SPORTS ,7.0,249.29
22389,01/31/2024,129.0,Canada,electronics,3.0,166.1
19100,23-Jul-2024,851.0,U.K.,beauty ,2.0,65.45
12047,10-May-2023,523.0,Canada,Sports,5.0,185.74
14468,08-May-2023,305.0,United Kingdom, Electronics,2.0,166.0
16454,2023-03-14,877.0,Germany,beauty ,3.0,54.93
22961,02/26/2023,322.0,germany,apparel,7.0,131.84
17959,2023-08-26,520.0,Germany,Sports,4.0,15.0
6371,07/05/2023,658.0,canada, Books,5.0,13.04
8091,06/18/2023,187.0,australia ,books,1.0,26.15
17382,21-Jun-2024,929.0,U.K.,Beauty,4.0,48.79
10039,2023-07-17,919.0, Germany,books,1.0,32.46
20124,24/12/2023,379.0,canada, Books,5.0,7.61
14023,10/13/2023,823.0,Canada,Apparel,4.0,28.38
13286,2024-02-28,661.0,Germany,Home & Kitchen,7.0,198.43
14682,19/06/2023,182.0,france , Books,7.0,22.4
22183,02/07/2024,157.0,U.S.A,sports,6.0,179.04
21929,31/01/2023,111.0, Germany,beauty ,2.0,43.18
24773,2023-02-28,400.0,U.S.A,Books,4.0,19.91
15961,11/18/2023,,India,ELECTRONICS,1.0,397.58
19432,31-Jan-2024,1027.0, Germany,SPORTS ,5.0,226.0
18476,2024-07-24,597.0,Australia, Books,3.0,36.73
14057,03-Aug-2023,1061.0,Germany,Home & Kitchen,4.0,59.43
15613,10/17/2023,659.0,INDIA ,sports,4.0,124.38
17196,05/12/2024,425.0,Australia,SPORTS ,3.0,19.17
19723,10/13/2023,349.0,Germany,Beauty,3.0,45.58
19808,01/30/2023,104.0,INDIA ,SPORTS ,3.0,182.78
11493,2024-03-31,1076.0,france ,beauty ,4.0,19.46
14872,06/05/2024,,canada,Beauty,5.0,32.05
11424,03/30/2024,116.0,FRANCE,Sports,1.0,161.9
22511,07-Sep-2024,1051.0,india,SPORTS ,2.0,152.15
17518,21-Jan-2024,194.0, Germany,Home and Kitchen ,1.0,125.33
20830,04/10/2023,642.0,australia ,electronics,3.0,340.26
13089,04/08/2023,980.0,india,Home and Kitchen ,4.0,117.71
11505,10/09/2024,735.0,United States, APPAREL,4.0,79.84
6977,13-Apr-2023,694.0,australia , Books,7.0,47.2
15666,10-Dec-2023,192.0,australia ,Home & Kitchen,1.0,45.52
6443,2023-06-01,700.0,FRANCE,ELECTRONICS,3.0,458.79
21682,05/21/2023,1052.0,Germany,Books,3.0,28.17
24637,11-Sep-2023,983.0, Germany,Home and Kitchen ,4.0,130.66
7310,2023-12-17,197.0,Canada,Sports,1.0,134.77
24755,12/23/2023,64.0,Canada,apparel,6.0,50.31
6767,10/06/2023,1173.0,canada,Sports,3.0,181.17
24967,04-May-2023,398.0,canada,Home and Kitchen ,2.0,139.03
19812,01/12/2024,377.0,United Kingdom,home & kitchen,2.0,140.0
23458,14-Aug-2024,949.0,Canada,Beauty,4.0,90.42
6489,2024-03-02,1022.0,USA,Sports,1.0,86.88
9908,2023-08-07,250.0,uk,Electronics,1.0,103.08
13562,2024-10-10,1164.0,Australia,Apparel,500.0,0.0
12572,26/05/2023,917.0,usa, Books,4.0,9.07
17409,31-May-2023,1105.0,FRANCE,books,7.0,47.42
18070,25-Apr-2024,1020.0,United Kingdom,ELECTRONICS,3.0,154.51
11734,11/17/2023,821.0, USA ,Books,4.0,16.05
21894,19/08/2023,354.0,australia ,apparel,1.0,46.14
23271,2023-06-13,192.0,Australia,Home and Kitchen ,4.0,166.34
18294,08/09/2023,290.0,india,Beauty,6.0,54.53
23285,2023-04-21,949.0,canada,Apparel,7.0,25.57
9639,25/01/2024,306.0,canada,Books,4.0,33.11
19347,25/08/2023,173.0,Australia,Beauty,3.0,9.82
22168,17-Sep-2023,10.0,Germany,Home & Kitchen,4.0,151.76
24536,21/11/2023,203.0,france ,Beauty,1.0,45.16
21530,04/15/2024,641.0,Australia,books,1.0,37.09
6656,03/24/2024,910.0,India, Electronics,1.0,299.72
19589,12-Feb-2024,1183.0,INDIA ,Sports,3.0,167.32
7862,11-Nov-2023,182.0,France,beauty ,7.0,51.75
10432,11/03/2024,96.0,canada,beauty ,2.0,32.72
10909,01/11/2023,,,beauty ,7.0,11.01
7532,28/08/2023,1175.0,Australia,Home and Kitchen ,2.0,27.37
7184,2024-11-08,, USA ,beauty ,2.0,59.84
20401,10/06/2024,90.0,INDIA ,SPORTS ,5.0,152.62
8323,07-Nov-2023,457.0,usa,beauty ,4.0,31.46
24131,05/20/2023,802.0,Germany,Beauty,4.0,37.61
21311,03/10/2023,1130.0,FRANCE,Home and Kitchen ,2.0,169.77
14896,23-Mar-2023,209.0,germany,Electronics,1.0,283.14
21843,14/11/2023,828.0,Canada,Home & Kitchen,3.0,166.84
10904,22-Feb-2023,776.0,australia ,apparel,1.0,70.3
18011,26/12/2024,256.0, Germany,Books,5.0,7.2
9813,04/09/2023,291.0,Germany,beauty ,3.0,52.3
7127,09/18/2024,1194.0,India,Apparel,1.0,30.47
20702,11/12/2023,600.0,United States, Books,3.0,26.85
16249,10/05/2023,213.0, Germany,Books,6.0,20.63
6012,01/20/2023,1114.0,FRANCE,home & kitchen,3.0,80.99
13747,2024-11-04,424.0,France,sports,4.0,47.16
7089,09-Aug-2024,374.0,Germany,beauty ,1.0,75.42
19709,2023-07-14,1095.0,germany,SPORTS ,2.0,141.49
5982,2023-01-01,960.0,USA,SPORTS ,4.0,293.32
22616,07/05/2023,,India,Sports,2.0,232.51
23634,04/10/2023,1166.0,India,apparel,2.0,79.51
19342,08/04/2023,928.0,United States, APPAREL,4.0,29.48
9835,27-May-2024,212.0,Australia, Electronics,1.0,227.26
14021,08/16/2024,95.0,Australia,Books,7.0,21.09
10268,24/04/2023,313.0,france ,Books,3.0,12.3
7416,05-Feb-2024,1070.0,usa,sports,1.0,34.0
13248,04/28/2023,1118.0,UK,SPORTS ,3.0,63.78
6247,2023-01-10,469.0,canada, Books,3.0,34.0
17926,26/01/2024,503.0,australia ,Apparel,3.0,102.31
7075,22/03/2024,,Australia,Books,2.0,9.12
13239,14/08/2024,198.0,india,sports,1.0,217.8
12651,02/15/2024,147.0,usa,Beauty,4.0,61.74
11920,2023-07-28,506.0,france ,Apparel,6.0,82.01
23630,2023-01-08,72.0,Germany,ELECTRONICS,2.0,157.93
8291,01-Feb-2023,882.0,germany,beauty ,2.0,13.77
18513,09/04/2023,1120.0,india,home & kitchen,4.0,62.53
5915,10/08/2023,819.0,India,Books,1.0,23.38
20622,22-Mar-2023,15.0,germany,Home and Kitchen ,1.0,54.65
16853,22/12/2023,794.0,Australia,sports,6.0,35.81
16725,2024-02-28,1112.0,France,Sports,3.0,187.6
